input,prediction,label
그러나 형사소송법 제285조는 검사의 모두진술에 관하여 규정하고 있고 사건에 따라서는 검사가 모두진술에서 공소장을 단순하게 낭독하는 것 이외에 공소제기의 배경 사안의 중요성과 법률적 쟁점 등을 알기 쉽게 설명할 수도 있다, However Article 285 of the Criminal Procedure Act stipulates all statements of prosecutors and depending on the case the prosecutor may explain the background of the indictment the importance of the issue and legal issues in addition to simply reading the indictment in all statements [SEP],However Article 285 of the Criminal Procedure Act provides for opening statement of prosecutor and the prosecutor may explain the background of the indictment the importance of the case and the legal issues in addition to simply reciting the facts of charge
개인신용대출은 원래 연말연초면 기업마다 성과급 배분 등이 이뤄지면서 가계자금에 여유가 생기는 덕분에 마이너스통장 등이 상환되는 등 대출이 둔화하는 비수기의 특성을 드러낸다, Individual credit loans reveal the characteristics of offseason when loans are slowing down such as negative accounts are repaid with household funds due to the distribution of performancebased pay for each company at the end of the year and early year,Individual credit loans reveal the characteristics of the offseason when loans slow down such as the repayment of negative bank accounts thanks to the amount of money available to households due to the distribution of performance bonuses at the end of the year and the beginning of the year
설계풍속을 산정하고자 하는 설계건축물을 층고가 5 m인 6층 건축물로 정하였다, The design building to calculate the design wind speed was set as a sixstory building with a floor height,The design building for which the design wind speed was to be calculated was supposed to be a 6story building with a floor height of 5 m
홍콩 디즈니랜드 마카오 하우스 오브 댄싱워터쇼 등 운영 중단에 들어간 곳에 대해서도 환불 처리해주고 있다, It also refunds where the suspension of operations such as Hong Kong Disneyland Macau House of Dancing Water Show are also refund,The company is also giving refunds to places that have been shut down such as Hong Kong Disneyland and Macau House of Dancing Water Show
전자 장치100는 적어도 하나의 애플리케이션에 대한 작업 시간을 디스플레이 할 수 있다, The electronic device 100 may display working hours for at least one application,The electronic device 100 may display a work time of at least one application
제1항에 따라 위탁하는 사무는 청소년시설의 운영을 말하며 다음 각 호에 해당하는 구청장의 사무는 그 청소년시설을 위탁받아 운영하는 자이하 수탁자라 한다에게 위탁된 것으로 본다, The affairs entrusted pursuant to paragraph 1 means the operation of youth facilities and the affairs of the head of the Gu shall be deemed to have been entrusted to a person who entrusts the juvenile,The duties entrusted pursuant to paragraph 1 means the operation of juvenile facilities and the affairs of the head of the Gu referred to in the following shall be deemed to be entrusted to a person entrusted with the relevant juvenile facilities hereinafter referred to as consignee
이러한 의견과 심리는 정부와 대학에 대한 불신과 불만이 클 때 더 커진다, These opinions and hearings become bigger when distrust and dissatisfaction with the government and universities,These opinions and sentiment grow when distrust and dissatisfaction with the government and universities are greater
나는 청화대를 방문하고 사진도 찍을 것이에요, I will visit Cheonghwadae and take a photo of the,I will visit Tsinghua University and take pictures
경찰은 이후 A씨가 부전동의 한 식당에서 흉기를 들고 나와 거리를 돌아다니다가 주차된 스포티지 차량 타이어를 흉기로 파손했다고 설명했다, The police later explained A damaged the parked sportage car tires with a weapon and ran around the streets with a weapon called Hoegul,The police explained that later A took a weapon out of a restaurant in Bujeondong wandered the streets and destroyed a parked Sportages tire with it
본 발명의 일측에 따르면 상기 케이블은 배터리를 포함하는 케이블 및 배터리를 포함하지 않는 케이블을 포함할 수 있다, According to an aspect of the invention the cable may include a battery and a cable that does not include a battery including a battery including,According to an aspect of the present invention the cable may include a cable including a battery and a cable not including a battery
샌더스는 스물네 살이 넘은 선수들에 대해서는 기록과 성적에 초점을 맞춘다, Sanders focuses on records and grades for players over twentyfour years old including Jago,Sanders focuses on records and grades for players over the age of 24
